item_id,developer,price
271360,"Fancy Bytes, Reactor",9.99
382490,Rogue Snail,0.0
340170,Square Enix,29.99
339230,Straight Right,19.99
386070,Uber Entertainment,39.99
354640,Blue Byte,0.0
375950,Ice Water Games,0.0
319910,Frozenbyte,21.99
367710,"Autobotika,Game Nation Inc",4.99
380840,Teeworlds Team,0.0
393410,Johannes Eski,0.0
385260,Tuomo Laine,0.0
378580,OCCA Studios,14.99
344850,Twice Circled,24.99
349220,Alice &amp; Smith,9.99
384310,CCCP,14.99
331600,"KOEI TECMO GAMES CO., LTD.",39.99
287920,Star Vault AB,0.0
234140,"Avalanche Studios,Feral Interactive (Mac/Linux)",19.99
388490,CoaguCo Industries,0.0
287700,Konami Digital Entertainment,19.99
399520,Trav Nash,0.0
296970,Abbey Games,19.99
387440,Hi-Rez Studios,29.99
386360,Hi-Rez Studios,0.0
331190,TURBOGUN,9.99
282660,EasyAntiCheat Ltd,0.0
274350,"Tendershoot,A Jolly Corpse",9.99
374090,49 Games,6.99
391540,tobyfox,9.99
391570,tobyfox,9.99
401190,Racing Bros,0.99
24010,Dovetail Games,24.99
238240,Handyman Studios,14.99
403900,PiGravity,0.99
287840,Krome Studios,5.99
344820,Photon Arena,9.99
403740,Alex Zhang,0.99
280600,WRF Studios,12.99
370020,Trese Brothers,9.99
282140,Frictional Games,29.99
385530,Aratog LLC,0.0
321960,Limbic Entertainment,49.99
399670,Endless Loop Studios,2.99
406080,Anarchy Enterprises,2.99
233450,Introversion Software,29.99
360740,Moppin,2.99
274190,Free Lives,14.99
398840,LUCKY GIRLS LIMITED,0.0
351970,BANDAI NAMCO Studio Inc.,49.99
306670,Codemasters,18.99
405170,"Psyonix, Inc.",1.99
368230,"Noio,Licorice",4.99
330570,C3SK,9.99
413850,Desconocido,0.0
402020,Funcom,12.99
373420,Larian Studios,39.99
282050,"Rainbow Studios,THQ Nordic",29.99
409670,Studio Pixel,0.0
397430,TERC,9.99
375040,Exato Game Studios,3.99
404410,Michael Zahniser,0.0
401920,"Nicalis, Inc.,Edmund McMillen",10.99
314520,Dovetail Games,19.99
375910,Blue Byte,39.99
397680,"Bitl,Cobalt-57",0.0
311210,Treyarch,59.99
409450,Mana Games,19.99
254200,ProjectorGames,12.99
290080,Bitbox Ltd.,39.99
276810,Rogue Factor,39.99
405010,varlamov5264,4.99
321060,Transcendent Games,24.99
415030,Stately Snail,4.99
225540,Avalanche Studios,49.99
393420,Bankroll Studios,24.99
411560,Lazy Monday Games,0.99
328220,Quickfire Games,16.99
349100,Instant Kingdom,1.99
342200,Piranha Games Inc.,0.0
344760,Code}{atch,19.99
377560,Ubisoft Montreal,0.0
360730,Red Team Games,0.0
342970,"Sachonski,Renamilanesi,Sith",3.99
391720,Bloober Team SA,19.99
262120,"Signal Studios,Krome Studios",14.99
246620,Ndemic Creations,14.99
352950,Odin Game Studio,14.99
96100,Paul Fisch,1.99
327220,Daedalic Entertainment,19.99
271240,Mohawk Games,19.99
288140,PERFECT PARALLEL,34.99
351990,FOAM Entertainment,9.99
310370,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",0.0
418340,Rooster Teeth Games,19.99
211820,Chucklefish,14.99
338170,Lino Slahuschek,8.99
269310,Toge Productions,9.99
396650,PixelFade Inc,19.99
310380,Edge Case Games Ltd.,0.0
227940,Reto-Moto,0.0
330100,Mirko Seithe,14.99
237870,Pathea Games,14.99
232090,Tripwire Interactive,29.99
383230,"Lamina Studios,Mike Studios",12.99
350600,PIXYUL,14.99
332310,"TT Games,Traveller's Tales",29.99
328070,Turbo Pixel Studios,9.99
383980,Dan Fornace,14.99
296300,Aquiris Game Studio,11.99
364050,"Tlön Studios,Ilex Games",3.99
236110,Trendy Entertainment,0.0
332540,Furiously Inactive Games,13.99
215280,Funcom,0.0
305620,Hinterland Studio Inc.,34.99
381020,Fractal Phase,19.99
380600,Fishing Planet LLC,0.0
346110,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",59.99
25000,Wolfire Games,29.99
335430,Omniconnection,0.0
285900,Boneloaf,19.99
355180,Hoobalugalar_X,0.0
291550,Blue Mammoth Games,0.0
300380,"Pixel Dash Studios, EQgames",16.06
257030,GameCrafterTeam,19.99
287220,Alientrap,9.99
301520,Freejam,0.0
361800,oddonegames,19.99
227860,Sauropod Studio,24.99
322110,"Batterystaple Games,Fire Hose Games",14.99
357650,Sebastian Nigro,4.99
237850,Red Thread Games,24.99
304930,Smartly Dressed Games,0.0
344740,Alientrap,14.99
340580,Sun-Studios,9.99
280180,"Midgar Studio,Fusty Game",19.99
352460,Section Studios,14.99
342150,Lightbulb Crew,0.0
293780,Powerhoof,14.99
344040,Lord Kres,3.99
401810,PolyKid,14.99
290020,Incandescent Games,19.99
302670,Digitalmindsoft,0.0
299250,Excalibur,19.99
221680,Ubisoft - San Francisco,39.99
341000,Eggcode,14.99
324810,Reakktor Studios,0.0
360170,Eko Software,14.99
232450,Stone Blade Entertainment,0.0
315430,Bluebutton Games,12.99
290000,MURA Interactive,9.99
367450,Dry Cactus,11.99
291010,Game Mechanics,1.99
381120,Strange Fire,9.99
270210,Icetesy SPRL,9.99
383580,S.C. 16 BIT NIGHTS S.R.L.,1.99
408740,Raptor Claw Games,9.99
322330,Klei Entertainment,14.99
299480,Black Forest Games,19.99
306040,"Antanas Marcelionis,Renė Petrulienė",1.99
342550,Eyemobi Ltd.,14.99
400240,"Fabio Ferrara,Giulia Airoldi",0.99
263980,MiniBoss,0.49
351730,"Chad Close,Kyle Weik",4.99
299460,Fabio Ferrara,2.99
219990,Crate Entertainment,24.99
348460,Shield Break Studios,4.99
224500,Robotronic Games,14.99
428880,Redshift,9.99
264120,Vae Victis Games,0.0
363270,Egamea Game Studios,7.99
412400,Dark Day Interactive,0.0
262060,Red Hook Studios,24.99
316390,Cybertime System,0.0
298240,"Rocketeer Games Studio, LLC",0.0
381990,Gravity Interactive,0.0
400250,"Fabio Ferrara,Giulia Airoldi",0.99
356070,Orlyapps,2.99
418300,Hellbent Games,5.99
416670,webgames,0.0
397340,"Jundroo, LLC",12.99
405820,"Iguana Entertainment,Nightdive Studios",19.99
298030,Cavedog Entertainment,4.99
250520,Stygian Software,14.99
421890,StudioGIW,7.99
393380,Offworld Industries,39.99
386510,Travian Games GmbH,2.99
412470,GDT Limited,0.0
200150,"Olde Sküül,Sculptured Software",29.99
407510,Bluehole Ginno Games,0.0
390520,Outerminds Inc.,7.99
345350,Square Enix,19.99
407600,DotEmu,9.99
360940,"Virtual Basement LLC,Code Headquarters LLC",9.99
421770,Cherry Pop Games,3.99
242680,Vlambeer,11.99
394510,Arrowhead Game Studios,19.99
415420,isTom Games Kft.,2.99
409160,Crows Crows Crows,0.0
423120,Hosted Games,3.99
419070,Fatshark,0.0
387240,"PolarityFlow,Adrian Zingg",9.99
399834,Ronimo Games,3.49
359550,Ubisoft Montreal,14.99
376210,Afterthought LLC,19.99
397040,NIKITA ONLINE,0.0
393010,"Klei Entertainment,Capybara Games",4.99
423880,Eyzi,0.0
336520,Blue Byte,0.0
390390,Ubisoft - San Francisco,2.99
324160,VisualArts/Key,49.99
418910,Very Simple Idea Studios,4.99
403700,"Ben 'Yahtzee' Croshaw,Collected Worlds",4.99
421630,Hosted Games,3.99
417860,Kyle Seeley,0.0
378720,MuHa Games,19.99
307670,CreativeForge Games,19.99
368500,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",39.99
398100,Dharker Studio,9.99
390670,ICE Entertainment,0.0
377860,"CAVE Interactive CO.,LTD.",19.99
324680,"Relic Entertainment,THQ Nordic",9.99
409510,Shumkov Dmitriy,0.0
418070,"Space Cat Studios,SnowFlame,Back To Basics Gaming",0.99
416130,Unwonted Studios,0.0
377160,Bethesda Game Studios,29.99
410340,LuGus Studios,19.99
287980,Dinosaur Polo Club,9.99
416640,Choice of Games,5.99
355950,"SkyBox Labs,Forgotten Empires",9.99
375600,Landfall,0.0
38400,Interplay Inc.,9.99
329440,Sonic Team,29.99
353270,"Idea Factory,Compile Heart,Felistella",29.99
412140,"Zykov Eddy,Xitilon",0.0
325300,Wildgrass,12.99
411570,Hosted Games,7.99
235540,Fatshark,29.99
363890,"KADOKAWA,Yoji Ojima",79.99
335190,Orange_Juice,6.99
409590,Oreol,9.99
319050,Snapshot Games Inc.,9.99
404080,Peter Moorhead,0.99
366220,Code Club AB,29.99
290300,Double Damage Games,19.99
408990,"Games by Robert, LLC",12.99
410210,PiGravity,0.99
375820,Tomorrow Corporation,9.99
403190,Madruga Works,19.99
402840,Codename Entertainment Inc.,0.0
376870,Telltale Games,24.99
397550,Ion Storm,0.0
399730,"Psyonix, Inc.",3.99
265750,Switchblade Monkeys Entertainment,14.99
230070,Iron Tower Studio,29.99
337320,South East Games,14.99
354160,Kylotonn Racing Games,39.99
353830,"Firaxis Games,Aspyr (Mac, Linux)",29.99
375030,Zbigniew Ochman,1.99
403570,Akakiy Petrushkin,3.99
303210,Everything Unlimited Ltd.,9.99
370480,Serenity Forge,9.99
400842,"Jagex,Artplant",3.99
348470,"KOEI TECMO GAMES CO., LTD.",49.99
370240,Visual Concepts,59.99
310470,Gaming Minds Studios,19.99
385890,Forbes Consult Ltd,0.0
395520,"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",0.0
400110,"Erik Svedäng,El Huervo / Niklas Åkerblad,Tobias Sjögren,Oscar ""Ratvader"" Rydelius,Johannes Gotlén",24.99
236690,Cyanide Studios,19.99
404480,Team Eleven Eleven,0.0
381850,TML-Studios,4.99
402890,CAT IN JAR GAMES,0.0
398710,Digital Melody,0.99
383450,Great War Team,4.99
312280,BlueLine Games,0.0
399790,ninjalex,2.99
357480,SuperVillain Studios,0.0
344770,ALICE IN DISSONANCE,14.99
322910,Hammerfall Publishing,14.99
359050,marbenx,0.99
318020,Eugen Systems,29.99
395910,Baller Industries,2.99
385830,storm_sharks,2.99
314410,Rake in Grass,11.99
290340,League of Geeks,19.99
385330,"Jurlo,JetPackGone",2.99
397500,Labyrinthine,2.99
298360,Studio Eres,9.99
399430,Razvan,0.99
369400,Eforb,0.0
356520,Underdog Games,0.0
387970,"gord10,Aslan Game Studio",0.0
330390,"GAME ARTS Co., Ltd.,SkyBox Labs",19.99
363440,Capcom,14.99
359310,Shiro Games,19.99
356570,"Pinokl Games,Kverta",12.89
391460,WARTEAM,0.0
359390,"Idea Factory,Design Factory",29.99
290490,Vogelsap,16.99
393970,Desconocido,0.0
352010,BurstRay Games,7.99
335820,SoftStar,0.0
372800,Marxnet,0.0
384360,"Edmund McMillen,James Id",1.87
357070,Walter Machado,0.99
229580,HyperSloth,8.99
360550,InvertMouse,5.99
362410,Vertigo Games,9.99
391270,David Szymanski,0.0
391070,quad games,0.99
282780,Never Don't Play,2.99
356670,Lag Studios,0.0
320140,"Funselektor Labs Inc.,FlippFly",11.99
389570,Freakinware Studios,0.0
316010,Stainless Games Ltd.,0.0
345390,The Odd Gentlemen,24.99
383750,A Crowd of Monsters,6.99
364510,Kronosaur Productions,8.99
364690,KITATUS STUDIOS,0.99
388080,"AndrewMD5,Codeusa",3.99
312780,ACQUIRE Corp.,24.99
385980,Ragiva Games e.K.,4.99
327500,bitHuffel,9.99
385770,Proton Studio Inc,0.0
331500,Hesketh Studios,12.99
386880,Konsordo,4.99
362810,PillowPigGames,4.99
317820,Gambrinous,14.99
385270,Real Dynamics,3.99
382780,Desconocido,1.99
369060,MachineSpirit,9.99
384150,Black Shell Games,0.0
373390,Baggy Cat Ltd,9.99
350150,Moment Studio,14.99
351050,Childish Things,9.99
323380,Question,19.99
304050,Trion Worlds,0.0
327520,Gatling Goat Studios,14.99
384980,YFC games,0.0
351510,"Jackbox Games, Inc.",9.99
274230,Tomasz Wacławek,12.99
242130,TimeSymmetry,24.99
369580,NotGames,2.99
300400,"Acceleroto, Inc.",2.99
352700,"Virgin Interactive Entertainment,PriitK",0.0
345440,Skobbejak Games,9.99
300570,Zachtronics,24.99
265810,PIXOWL INC.,4.99
316930,Jae Lee Productions,9.99
317400,Prism Game Studios Ltd.,0.0
208650,Rocksteady Studios,19.99
371180,"Wisdom Tree, Inc.",4.99
343462,Creative Assembly,14.99
374450,Travian Games GmbH,4.99
380580,"Henrique Pegacha,Rafael Lima,Nuno Guerreiro",0.99
283080,PestoForce,4.99
363360,Split Polygon,14.99
329050,"CAPCOM Co., Ltd.",24.99
378850,Skinny Jean Death Studios,1.99
351640,Holy Priest,0.0
336250,Team6 game studios B.V.,9.99
343710,IMGN.PRO,19.99
327090,Space Boat Studios,14.99
334772,Slightly Mad Studios,3.49
367120,Michaela Laws,0.0
360640,"Jetdogs Studios,Zoom Out Games",2.99
375220,practicing01,0.0
349720,T3 Entertainment,0.0
375510,Mint Age Studios,0.99
268970,ToMorning Productions,14.99
365900,Retronic Games,4.99
257170,"Northway Games,Sarah Northway",14.99
345610,Frontwing,39.99
249950,Desconocido,9.99
347620,"高考恋爱委员会,橘子班",9.99
367240,Dark Amber Softworks,9.99
351710,"Idea Factory,Compile Heart,Felistella",29.99
332250,Aurelien Regard,12.99
374570,Desconocido,0.0
330580,Lighthouse Games Studio,2.99
352960,Orbital Knight,4.99
352130,"Gromada,Buka Entertainment",4.99
325723,Techland,9.99
278570,Solest Games,1.99
238370,Pieces Interactive,14.99
235800,Dylan Fitterer,14.99
370150,John Cullen,4.99
366890,Mystic Games,4.99
351800,Daniel Jonathan Bourke,0.0
351090,Grey Alien Games,9.99
286940,"Dragonfly GF Co., LTD",0.0
304950,Stolen Couch Games,14.99
351555,NetherRealm Studios,3.99
368340,Radical Fish Games,19.99
371500,Deion Mobile,0.99
310360,07th Expansion,5.99
274270,Roll7,12.99
332200,Thomas Happ Games LLC,19.99
243970,Klei Entertainment,19.99
368990,AGC,0.99
340350,Carmine T. Guida,0.0
369000,Drixy Games,0.99
361330,Immersive Douro,14.99
370190,Pribuni,0.0
351140,Reactor Zero,0.0
367670,Koga Tech Limited,2.99
350080,MachineGames,19.99
362890,Crowbar Collective,19.99
289760,"Radial Games Corp,Loren Bednar,Dr. Kimberly Voll,Lindsay Jorgensen",6.99
365070,DeXP,0.0
296490,Game in a Bottle,9.99
299360,"Jagex,Artplant",0.0
358960,"Finji,Kittehface Software",2.99
356310,SNK CORPORATION,0.0
362620,Coredumping,13.99
357360,AMPLITUDE Studios,9.99
290650,Panzer Gaming Studios,4.99
251130,Behold Studios,14.99
340150,Halfbus,9.99
264380,stage-nana,0.0
329430,Undead Labs,29.99
220200,Squad,39.99
293240,Nate Schmold,9.99
267750,Cliffhanger Productions,19.99
242860,"M2H,Blackmill Games",24.99
357380,Desconocido,2.99
355250,Totally Games,9.99
345820,WayForward,19.99
354380,Climax Studios,9.99
361630,Retro Yeti Games,0.0
351290,TB Games,4.99
271590,Rockstar North,39.99
307780,"NetherRealm Studios,High Voltage Software",19.99
347880,NetherRealm Studios,9.99
360960,Running With Scissors,5.99
363490,Mint Age Studios,0.99
364450,"Nina Freeman,Laura Knetzger,Stephen Lawrence Clark",0.0
252450,Zero Sum Games,29.99
327890,Bossa Studios,12.99
321360,"Circle Five Studios,Pub Games",12.99
357330,nornware AB,14.99
361700,Desconocido,0.0
343000,House of Tales,4.99
324260,AtomicTorch Studio,14.99
297130,Acid Nerve,14.99
322920,"Expansive Worlds,Avalanche Studios",9.99
291650,Obsidian Entertainment,29.99
354240,Four Quarters,4.99
348620,Zeiva Inc,4.99
318130,Heartbit Interactive,9.99
356380,Brainchild,0.99
342620,Triangle Studios,9.99
350220,Phoenix Studio,4.99
234920,Owlchemy Labs,14.99
348670,vidiludi games and entertainment,0.99
335030,Creative Assembly,2.99
347670,Crian Soft,9.99
306130,Zenimax Online Studios,19.99
353090,InterAction studios,4.99
342300,Still Running,6.99
334070,Rubycone,9.99
311560,"Ubisoft Sofia,Ubisoft Kiev",19.99
255710,Colossal Order Ltd.,29.99
274170,Dennaton Games,14.99
354500,Desconocido,0.0
320350,Capcom,5.99
349740,Might and Delight,2.99
351461,Ronimo Games,3.99
351790,"Milan Kazarka,Jeroen van Oosten",23.96
351900,Locomotivah,1.99
307880,"Signal Studios,Smart Ghost",14.99
353560,"Mario von Rickenbach,Michael Frei",2.99
301640,Rebellion,44.99
354140,Scott Cawthon,7.99
339400,Blackfire Games,9.99
328940,"Crescent Moon Games,Cinopt Studios",14.99
222440,"SNK CORPORATION,Code Mystics",14.99
353360,"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",0.0
317100,Camouflaj,24.99
341310,Lesley Dodd,1.99
319740,Iridium Studios,14.99
270450,Erik Asmussen,9.99
333950,Keen Software House,19.99
329130,Anisoptera Games,14.99
351570,Desconocido,0.0
340610,Great War Team,4.99
323720,Shining Gate Software,9.99
298630,Mouldy Toof Studios,17.99
346180,Fermenter Games,1.99
325610,Creative Assembly,44.99
273350,Turtle Rock Studios,0.0
345200,Dingo Games,5.99
273840,Reiza Studios,14.99
320760,"M2 Co.,LTD",14.99
285920,Payload Studios,19.99
335840,Cabygon,4.99
340050,Bob the Game Development Bot,4.99
315810,minori,19.99
348380,Anothink,1.99
262960,"Matt Kap,Nicalis, Inc.",9.99
330070,MAGIX Software GmbH,49.99
313010,Focus Home Interactive,9.99
343360,Microblast Games,0.99
335660,roseVeRte,6.99
282900,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",29.99
319630,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0.0
335240,Atelier 801,0.0
341530,Zanrai Interactive,3.99
342230,Lazy Bum Games,2.99
346010,Spiderling Studios,7.99
214420,Doctor Entertainment AB,0.0
297000,DotEmu,14.99
346250,Red Dwarf Games,0.0
337120,Axis Game Factory LLC,14.99
239140,Techland,39.99
250420,Archive Entertainment,0.0
316790,Double Fine Productions,14.99
329490,MAGES. Inc.,11.99
327640,rdt.32,0.0
258050,Endless Loop Studios,2.99
301910,"Deep Silver Volition,High Voltage Software",14.99
315394,Desconocido,6.99
338000,"Binary Zoo,The Game Creators",0.0
328670,Raylight Games,4.99
343270,StephenAllen,0.99
340310,Forever Entertainment S. A.,4.99
333390,Winter Wolves,24.99
314150,DotEmu,5.99
339470,Sometimes You,0.99
322900,GabberGames.com,6.99
323450,EXE-CREATE,9.99
326670,"Rodeo Games,Twistplay",14.99
304910,Atypical Games,9.99
332500,"BitMonster, Inc.",19.99
322300,IF Studios,19.99
314160,Microsoft Game Studios,24.99
289881,"2K Australia,Gearbox Software,Aspyr (Mac,Linux)",9.99
222420,"SNK CORPORATION,Code Mystics",14.99
329010,Paradox Development Studio,7.99
327280,Creative Assembly,14.99
257510,Croteam,39.99
319140,Renegade Kid,9.99
321300,Brytenwalda,14.99
335330,Exe Games Inc.,0.0
335890,Quantumfrog,2.99
289690,Crystal Dynamics,19.99
332070,"JumpStart Games, Inc.",0.0
244770,"Schine, GmbH",14.99
239840,DoubleBear Productions,19.99
337040,Screwfly Studios,9.99
313375,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",0.99
331220,Glass Knuckle Games,7.99
286260,ALICE IN DISSONANCE,14.99
314300,Imaekgames [Imaek Limited],7.99
241560,Ivory Tower in collaboration with Ubisoft Reflections,29.99
315396,Ivory Tower in collaboration with Ubisoft Reflections,19.99
330840,Telltale Games,29.99
328500,Pixeljam,3.99
297350,PostMod Softworks,5.99
328830,Alternative Software Ltd,19.99
324080,JIW-Games,14.99
318520,SCS Software,1.99
317440,GameArt Studio GmbH,9.99
310790,"Lucid Games,Aspyr (Mac &amp; Linux)",14.99
330830,Telltale Games,24.99
326720,With The Love Studios,1.99
266150,IO Entertainment,0.0
230310,Spicy Horse,0.0
331670,"Jackbox Games, Inc.",24.99
263480,Strike Games,4.99
311400,"OCR Dev Team,Onur Uça",2.99
282070,11 bit studios,19.99
296570,Numantian Games,19.99
306020,Ninja Kiwi,9.99
331470,Soviet Games,0.0
305960,Sky Drake Studios,17.99
298160,Hunted Cow Studios,0.0
332800,Scott Cawthon,7.99
289650,Ubisoft,29.99
294860,SEGA,19.99
275690,"2K Australia,Gearbox Software,Aspyr (Mac &amp; Linux)",9.99
204630,"Vblank Entertainment, Inc.",14.99
313690,"TT Games Ltd,Feral Interactive (Mac)",19.99
306370,TML-Studios,9.99
272080,Cherry Pop Games,1.99
310031,Paradox Development Studio,19.99
318710,"CyberConnect2 Co., Ltd.",1.99
326990,Ultravision Interactive,5.99
319970,Rival Games Ltd,3.99
265300,"CI Games,Deck 13",29.99
270490,Tin Man Games,4.99
284140,Epiphany Games,4.99
318100,Axyos Games,7.99
209650,"Sledgehammer Games,Raven Software",59.99
274940,Digital Confectioners,19.99
274620,8-Bit Studio,0.0
249050,AMPLITUDE Studios,11.99
321980,Mountain Sheep,14.99
317360,Double Action Factory,0.0
65980,"Firaxis Games,Aspyr (Mac, Linux)",39.99
318430,"Tomi Maarela,Elias Viglione",1.99
308420,Milkstone Studios,14.99
250580,Digerati Distribution,9.99
248610,KillHouse Games,19.99
256010,Full Control,19.99
284460,5 Bits Games,9.99
314980,BattleGoat Studios,19.99
221180,"Rudolf Kremers &amp; Alex May,Tuna",14.99
251730,Almost Human Games,23.99
327860,Lavaboots Studios,14.99
201210,Desert Owl Games LLC,0.0
261640,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",39.99
307690,"United Front Games,Feral Interactive (Mac)",29.99
315340,Extend Studio,9.99
251170,9heads Game Studios,9.99
301760,Avalanche Software,19.99
214490,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",39.99
300820,Avalanche Software,19.99
292120,Square Enix,15.99
302510,Crytek,19.99
325110,Smack Down Productions,6.99
316260,Eurocom,19.99
321830,Vine,9.99
245176,Lab Zero Games,1.99
258970,Arrowhead Game Studios,19.99
295490,Italic Pig,9.99
289930,Deck13 Hamburg,19.99
317510,Qwiboo Ltd,1.99
323610,Sixteen Tons Entertainment,4.99
258520,The Astronauts,19.99
236150,Little Green Men Games,34.99
278620,Phigames,9.99
263020,Breakfall,11.99
305050,Housemarque,9.99
299660,"Turtle Cream,PokPoong Games",3.99
311140,Orion Games,3.99
282440,id Software,9.99
312750,"Square Enix,DotEmu SAS.",15.99
300550,Harebrained Schemes,14.99
320970,Fugazo,19.99
297141,ComiPo! LLP,14.99
321840,IDHAS Studios,0.0
292630,Rail Slave Games,4.99
304410,Matthew Brown,4.99
306550,LGK Games,9.99
307170,Conrad Nelson,4.99
304730,Urban Games,19.99
266430,Elijah Newman-Gomez,0.0
310080,"Mediatonic,Hato Moa,The Irregular Corporation",9.99
313590,On The Level Game Studios,1.99
265550,Capcom Game Studio Vancouver,29.99
321580,Uber Entertainment,34.99
257730,Lightmare Studios,0.0
317710,Shawn Beck,7.99
315600,Razorworks,4.99
315740,Razorworks,4.99
246070,Double Fine Productions,13.37
261180,Team Reptile,13.99
295710,Psychic Software,0.0
313340,David OReilly,0.99
272600,SFB Games,6.99
285580,Spearhead Games,189.96
249230,Piranha Bytes,14.99
319510,Scott Cawthon,4.99
289520,1C-SoftClub,12.99
317470,Cosmic Cow LLC,0.0
312630,SMG Studio,7.99
45760,Capcom,29.99
293500,Ganz,0.0
268650,Brilliant Skies Ltd.,19.99
315260,Desconocido,4.99
295550,Katauri,0.0
305260,DR Studios,0.0
317890,"QUICKTEQUILA,Calum Bowen",2.99
244590,Dead Shark Triplepunch,0.0
275510,TickTock Games,12.99
293540,Masthead Studios Ltd,0.0
296470,Stegersaurus Software Inc.,4.99
291930,Actalogic,19.99
287340,Codemasters Digital,6.99
264140,Vitali Kirpu,9.99
298600,QUICKTEQUILA,5.99
311870,Retro Army Limited,4.99
274290,Deconstructeam,9.99
299720,Dan Walters,1.99
233980,@unepic_fran,12.99
298260,Creability,0.0
312210,Touz,14.99
274900,JForce Games,0.99
274250,"Roll7,General Arcade",12.99
299030,Monolith Productions,4.99
311190,BlueEagle Productions,2.99
313020,Tlön Studios,2.99
302970,Hexage,4.99
255070,ACE Team,14.99
280740,Aperture Tag Team,4.99
312150,Hyper Hippo Games,2.99
265120,Elder Games,6.99
296770,Vivid Games S.A.,4.99
237310,KOG,0.0
304670,"Bat Country Games, LLC",2.99
307130,Legend Studio,4.99
305070,I Fight Bears,3.99
275530,TickTock Games,6.99
244630,STUDIO RADI-8,0.0
306460,Smartly Dressed Games,4.99
307070,DarkElite,4.99
260230,Ubisoft Montpellier,14.99
216260,Big Ant Studios,39.99
250760,Yacht Club Games,24.99
255220,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",39.99
238090,Rebellion,29.99
308310,Rebellion,29.99
269250,Spicy Tails,12.99
299540,Choice of Games,4.99
300300,Stolen Couch Games,4.99
263280,Oovee® Game Studios,14.99
275670,Passtech Games,14.99
266390,Hammer Labs,9.99
287450,"SkyBox Labs,Big Huge Games",19.99
285480,Lesta Studio,1.99
294570,Humongous Entertainment,6.99
287120,Ironsun Studios,4.99
298340,Jujubee S.A.,4.99
303390,Microblast Games,0.99
287580,Proxy Studios,29.99
283680,Edelweiss,19.99
289090,ProjectorGames,4.99
233290,Airtight Games,29.99
296050,Key17 Games,4.99
253710,"Expansive Worlds,Avalanche Studios",0.0
302080,SCS Software,7.99
260790,"Nicalis, Inc.",14.99
224600,"Trion Worlds, Inc.",0.0
299780,Glass Knuckle Games,6.99
302060,SCS Software,4.99
268220,Phenomenon Games,6.99
250620,Krillbite Studio,16.99
270940,Axis Game Factory,14.99
294140,The Working Parts,1.99
95400,"Sparpweed,Codeglue",11.99
243470,Ubisoft,29.99
239120,Square Enix,15.99
288290,Desconocido,9.99
275610,Nomad Games,9.99
300900,Freegamer,4.99
278360,Gone North Games,12.99
296150,Genee Network,0.99
297330,Firebase Industries Ltd.,9.99
296650,kunst-stoff GmbH,4.99
201810,Machine Games,19.99
237930,Supergiant Games,19.99
284390,The Game Kitchen,9.99
300970,Onson Soft,0.0
285330,Chris Sawyer Productions,9.99
285310,Chris Sawyer Productions,5.99
262410,Noble Empire Corp.,0.0
263760,Secret Exit Ltd.,9.99
291910,VIS - Visual Imagination Software,19.99
300220,Smolders,3.99
255390,Press Play,14.99
274310,Vagabond Dog,9.99
284930,"Holy Warp,Black Wing Foundation",9.99
301750,DL Softworks,6.99
282800,Orange_Juice,6.99
291250,Meteoric Games,9.99
278080,"KOEI TECMO GAMES CO., LTD.",49.99
237970,Centauri Production,24.99
270150,Osumia Games,14.99
225280,Over the Top Games,12.99
358260,3D Realms (Apogee Software),4.99
358340,Redwood Games,4.99
228180,Mirillis,49.99
261510,Big Finish Games,19.99
251630,Grip Games,4.99
244410,BattleGoat Studios,12.99
297210,Oryx Design Lab,0.0
294650,Humongous Entertainment,6.99
296910,AwesomeBlade,3.99
242720,"Masangsoft, Inc.",0.0
293680,MoaCube,19.99
292240,Humongous Entertainment,6.99
292780,Humongous Entertainment,6.99
287100,"Holy Warp,Black Wing Foundation",9.99
242880,Big Robot Ltd,19.99
270941,Axis Game Factory,14.99
358250,3D Realms (Apogee Software),4.99
358290,Moonlite Software,4.99
236430,"FromSoftware, Inc",39.99
207230,CodeBrush Games,0.0
275490,Crazy Moo Games,6.99
296240,"Boolat Games,Alawar Entertainment",6.99
280930,Hitcents,4.99
230840,Zombie Studios,9.99
256290,Ubisoft Montréal,14.99
295990,Atapki,4.99
245490,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",19.99
278490,"Amaranth Games, LLC",9.99
293180,Microblast Games,0.99
294230,Forever Entertainment S. A.,3.99
273070,"Arcen Games, LLC",19.99
286080,Stridemann,0.0
245175,Lab Zero Games,1.99
