user_id,user_url,item_id,funny,recommend,postedAnios
hermannwolffen25,http://steamcommunity.com/id/hermannwolffen25,4000,0,1,2014
76561198098482126,http://steamcommunity.com/profiles/76561198098482126,304930,0,1,2014
76561198098482126,http://steamcommunity.com/profiles/76561198098482126,440,0,1,2014
76561198098482126,http://steamcommunity.com/profiles/76561198098482126,17410,0,1,2014
76561198032376223,http://steamcommunity.com/profiles/76561198032376223,730,0,1,2013
76561198059286499,http://steamcommunity.com/profiles/76561198059286499,200260,0,1,2013
76561198059286499,http://steamcommunity.com/profiles/76561198059286499,391540,0,1,2015
76561198059286499,http://steamcommunity.com/profiles/76561198059286499,265630,0,1,2015
PotatoSaun,http://steamcommunity.com/id/PotatoSaun,218230,0,1,2015
PotatoSaun,http://steamcommunity.com/id/PotatoSaun,404480,0,1,2015
PotatoSaun,http://steamcommunity.com/id/PotatoSaun,304930,0,1,2014
stevenw-s,http://steamcommunity.com/id/stevenw-s,8190,0,1,2013
Videogamedunderly,http://steamcommunity.com/id/Videogamedunderly,271590,0,1,2015
Mrbrightside_kent,http://steamcommunity.com/id/Mrbrightside_kent,248390,0,1,2014
Mrbrightside_kent,http://steamcommunity.com/id/Mrbrightside_kent,550,0,1,2014
snakrobotza3,http://steamcommunity.com/id/snakrobotza3,255710,0,1,2015
snakrobotza3,http://steamcommunity.com/id/snakrobotza3,4000,0,1,2015
snakrobotza3,http://steamcommunity.com/id/snakrobotza3,245170,0,1,2015
snakrobotza3,http://steamcommunity.com/id/snakrobotza3,250760,0,1,2015
snakrobotza3,http://steamcommunity.com/id/snakrobotza3,247730,0,0,2015
ANIMEPUSSY,http://steamcommunity.com/id/ANIMEPUSSY,240,0,1,2013
ANIMEPUSSY,http://steamcommunity.com/id/ANIMEPUSSY,248820,0,1,2015
ANIMEPUSSY,http://steamcommunity.com/id/ANIMEPUSSY,224540,0,0,2015
Jupacka,http://steamcommunity.com/id/Jupacka,107100,0,1,2015
76561198048088970,http://steamcommunity.com/profiles/76561198048088970,417860,2,1,2015
76561198048088970,http://steamcommunity.com/profiles/76561198048088970,24240,0,1,2013
76561198094413234,http://steamcommunity.com/profiles/76561198094413234,440,0,1,2014
76561198094413234,http://steamcommunity.com/profiles/76561198094413234,105600,0,1,2015
76561198107601321,http://steamcommunity.com/profiles/76561198107601321,391540,0,1,2015
linlinlay,http://steamcommunity.com/id/linlinlay,224580,0,1,2014
linlinlay,http://steamcommunity.com/id/linlinlay,209870,0,0,2014
linlinlay,http://steamcommunity.com/id/linlinlay,730,0,1,2013
rarejapan,http://steamcommunity.com/id/rarejapan,47410,0,1,2013
rarejapan,http://steamcommunity.com/id/rarejapan,13230,0,1,2015
76561198081530329,http://steamcommunity.com/profiles/76561198081530329,282440,0,1,2015
borgsy2revampedTV,http://steamcommunity.com/id/borgsy2revampedTV,206420,0,1,2015
borgsy2revampedTV,http://steamcommunity.com/id/borgsy2revampedTV,340170,0,1,2015
76561198244813534,http://steamcommunity.com/profiles/76561198244813534,39120,2,1,2015
waruikaijin,http://steamcommunity.com/id/waruikaijin,730,0,1,2015
waruikaijin,http://steamcommunity.com/id/waruikaijin,323470,0,1,2015
waruikaijin,http://steamcommunity.com/id/waruikaijin,440,0,1,2015
waruikaijin,http://steamcommunity.com/id/waruikaijin,218230,0,1,2014
waruikaijin,http://steamcommunity.com/id/waruikaijin,304930,0,0,2014
76561198076539681,http://steamcommunity.com/profiles/76561198076539681,730,0,1,2014
Jasrad,http://steamcommunity.com/id/Jasrad,20920,0,0,2014
Jasrad,http://steamcommunity.com/id/Jasrad,243470,0,1,2014
Jasrad,http://steamcommunity.com/id/Jasrad,209160,0,1,2014
Jasrad,http://steamcommunity.com/id/Jasrad,730,0,1,2015
76561198119691766,http://steamcommunity.com/profiles/76561198119691766,346110,1,1,2015
76561198129380421,http://steamcommunity.com/profiles/76561198129380421,730,0,1,2015
76561198100665500,http://steamcommunity.com/profiles/76561198100665500,730,0,1,2015
76561198109068932,http://steamcommunity.com/profiles/76561198109068932,227300,0,1,2015
18082001,http://steamcommunity.com/id/18082001,200210,0,1,2015
76561198062336903,http://steamcommunity.com/profiles/76561198062336903,270210,0,1,2015
76561198062336903,http://steamcommunity.com/profiles/76561198062336903,440,0,1,2014
76561198062336903,http://steamcommunity.com/profiles/76561198062336903,4000,0,1,2014
76561198029589709,http://steamcommunity.com/profiles/76561198029589709,440,0,1,2015
76561198029589709,http://steamcommunity.com/profiles/76561198029589709,212480,0,1,2013
76561198029589709,http://steamcommunity.com/profiles/76561198029589709,17500,0,1,2013
imonyouutube,http://steamcommunity.com/id/imonyouutube,35140,0,1,2013
imonyouutube,http://steamcommunity.com/id/imonyouutube,207140,0,1,2014
imonyouutube,http://steamcommunity.com/id/imonyouutube,304930,0,1,2014
imonyouutube,http://steamcommunity.com/id/imonyouutube,228380,0,1,2014
imonyouutube,http://steamcommunity.com/id/imonyouutube,249630,0,1,2014
imonyouutube,http://steamcommunity.com/id/imonyouutube,298600,0,1,2014
PritchardGSD,http://steamcommunity.com/id/PritchardGSD,34030,0,1,2014
PritchardGSD,http://steamcommunity.com/id/PritchardGSD,287980,0,1,2014
PritchardGSD,http://steamcommunity.com/id/PritchardGSD,235800,0,1,2013
PritchardGSD,http://steamcommunity.com/id/PritchardGSD,221380,0,1,2013
PritchardGSD,http://steamcommunity.com/id/PritchardGSD,113200,0,1,2012
PritchardGSD,http://steamcommunity.com/id/PritchardGSD,48700,0,1,2015
PritchardGSD,http://steamcommunity.com/id/PritchardGSD,304050,1,0,2015
sam_mindyourbuisnesslove,http://steamcommunity.com/id/sam_mindyourbuisnesslove,730,3,1,2015
sam_mindyourbuisnesslove,http://steamcommunity.com/id/sam_mindyourbuisnesslove,252490,0,1,2014
sam_mindyourbuisnesslove,http://steamcommunity.com/id/sam_mindyourbuisnesslove,730,0,1,2015
76561198054772649,http://steamcommunity.com/profiles/76561198054772649,286340,0,1,2014
76561198069254820,http://steamcommunity.com/profiles/76561198069254820,304930,0,1,2014
76561198069254820,http://steamcommunity.com/profiles/76561198069254820,223470,75,1,2014
76561198069254820,http://steamcommunity.com/profiles/76561198069254820,1280,2,1,2014
MrProvidings,http://steamcommunity.com/id/MrProvidings,391540,0,1,2015
MrProvidings,http://steamcommunity.com/id/MrProvidings,377160,0,1,2015
Gaben_Z,http://steamcommunity.com/id/Gaben_Z,8930,0,1,2013
Gaben_Z,http://steamcommunity.com/id/Gaben_Z,99900,0,1,2014
Gaben_Z,http://steamcommunity.com/id/Gaben_Z,10,0,1,2014
6golf6,http://steamcommunity.com/id/6golf6,550,0,1,2014
mayshowganmore,http://steamcommunity.com/id/mayshowganmore,303210,0,1,2015
tzarius,http://steamcommunity.com/id/tzarius,219890,0,1,2014
tzarius,http://steamcommunity.com/id/tzarius,4000,0,1,2013
tzarius,http://steamcommunity.com/id/tzarius,440,0,1,2015
insenzato,http://steamcommunity.com/id/insenzato,1250,0,1,2013
HunterSLAYERR,http://steamcommunity.com/id/HunterSLAYERR,440,0,1,2012
76561198073094072,http://steamcommunity.com/profiles/76561198073094072,8190,0,1,2014
EjWild,http://steamcommunity.com/id/EjWild,263760,0,1,2014
secretmessage6969,http://steamcommunity.com/id/secretmessage6969,246580,0,1,2014
Cydran,http://steamcommunity.com/id/Cydran,200710,0,1,2014
Cydran,http://steamcommunity.com/id/Cydran,224760,0,1,2014
Cydran,http://steamcommunity.com/id/Cydran,4000,1,1,2011
Cydran,http://steamcommunity.com/id/Cydran,320760,0,1,2015
Cydran,http://steamcommunity.com/id/Cydran,22650,0,1,2014
wolop,http://steamcommunity.com/id/wolop,730,1,1,2015
fattyahead,http://steamcommunity.com/id/fattyahead,304930,0,1,2014
fattyahead,http://steamcommunity.com/id/fattyahead,105600,0,1,2015
76561198067546287,http://steamcommunity.com/profiles/76561198067546287,4000,0,1,2014
76561198067546287,http://steamcommunity.com/profiles/76561198067546287,440,0,1,2013
76561198067546287,http://steamcommunity.com/profiles/76561198067546287,4000,0,1,2014
76561198067546287,http://steamcommunity.com/profiles/76561198067546287,4000,0,1,2015
76561198111094443,http://steamcommunity.com/profiles/76561198111094443,6860,0,1,2015
GaffyAreAwesome,http://steamcommunity.com/id/GaffyAreAwesome,346010,0,1,2015
LTHW,http://steamcommunity.com/id/LTHW,730,0,1,2015
LTHW,http://steamcommunity.com/id/LTHW,440,0,1,2014
LTHW,http://steamcommunity.com/id/LTHW,354240,3,1,2015
LTHW,http://steamcommunity.com/id/LTHW,263420,3,1,2014
76561198049338710,http://steamcommunity.com/profiles/76561198049338710,242680,0,1,2014
76561198044060397,http://steamcommunity.com/profiles/76561198044060397,290730,5,1,2015
76561198044060397,http://steamcommunity.com/profiles/76561198044060397,440,2,1,2015
76561198218523079,http://steamcommunity.com/profiles/76561198218523079,730,0,1,2015
ninja0123,http://steamcommunity.com/id/ninja0123,550,0,1,2014
76561198057953245,http://steamcommunity.com/profiles/76561198057953245,730,0,1,2014
76561198076240240,http://steamcommunity.com/profiles/76561198076240240,268650,0,1,2015
76561198076240240,http://steamcommunity.com/profiles/76561198076240240,301520,0,1,2015
12312312332123,http://steamcommunity.com/id/12312312332123,730,0,1,2015
76561198101401653,http://steamcommunity.com/profiles/76561198101401653,51100,0,1,2014
76561198101401653,http://steamcommunity.com/profiles/76561198101401653,200210,0,1,2013
DeathInTheAfternoon,http://steamcommunity.com/id/DeathInTheAfternoon,730,0,1,2014
Keemstarisgoat,http://steamcommunity.com/id/Keemstarisgoat,440,0,0,2014
76561198086885214,http://steamcommunity.com/profiles/76561198086885214,250340,0,1,2014
76561198086885214,http://steamcommunity.com/profiles/76561198086885214,21000,0,1,2014
GAMESNIPERSTUDIOS,http://steamcommunity.com/id/GAMESNIPERSTUDIOS,33900,0,1,2014
76561198098088298,http://steamcommunity.com/profiles/76561198098088298,237630,0,1,2014
76561198098088298,http://steamcommunity.com/profiles/76561198098088298,209160,0,0,2014
76561198098088298,http://steamcommunity.com/profiles/76561198098088298,242760,20,1,2015
MIMMATA,http://steamcommunity.com/id/MIMMATA,630,1,1,2013
MIMMATA,http://steamcommunity.com/id/MIMMATA,323470,2,1,2015
MIMMATA,http://steamcommunity.com/id/MIMMATA,204300,0,1,2012
MIMMATA,http://steamcommunity.com/id/MIMMATA,274940,0,1,2015
BrookeAH,http://steamcommunity.com/id/BrookeAH,4000,0,1,2014
BrookeAH,http://steamcommunity.com/id/BrookeAH,209870,0,1,2014
BrookeAH,http://steamcommunity.com/id/BrookeAH,7670,0,1,2013
darkking2098,http://steamcommunity.com/id/darkking2098,218230,0,1,2013
darkking2098,http://steamcommunity.com/id/darkking2098,220240,0,1,2014
darkking2098,http://steamcommunity.com/id/darkking2098,252490,0,1,2014
76561198073280697,http://steamcommunity.com/profiles/76561198073280697,252490,0,0,2014
76561198073280697,http://steamcommunity.com/profiles/76561198073280697,730,1,0,2015
76561198006896411,http://steamcommunity.com/profiles/76561198006896411,232090,0,1,2015
76561198006896411,http://steamcommunity.com/profiles/76561198006896411,291650,2,0,2015
76561198006896411,http://steamcommunity.com/profiles/76561198006896411,234140,0,1,2015
76561198006896411,http://steamcommunity.com/profiles/76561198006896411,9420,0,1,2013
topkekhehe,http://steamcommunity.com/id/topkekhehe,201790,0,1,2014
topkekhehe,http://steamcommunity.com/id/topkekhehe,1840,0,1,2013
topkekhehe,http://steamcommunity.com/id/topkekhehe,208090,0,1,2014
76561198046777861,http://steamcommunity.com/profiles/76561198046777861,235580,0,1,2015
76561198046777861,http://steamcommunity.com/profiles/76561198046777861,252030,0,1,2014
bobby09890,http://steamcommunity.com/id/bobby09890,440,0,1,2014
76561198083797462,http://steamcommunity.com/profiles/76561198083797462,550,0,1,2014
76561198043319694,http://steamcommunity.com/profiles/76561198043319694,209000,0,1,2015
76561198054605641,http://steamcommunity.com/profiles/76561198054605641,223470,0,1,2015
76561198054605641,http://steamcommunity.com/profiles/76561198054605641,200260,0,1,2015
76561198054605641,http://steamcommunity.com/profiles/76561198054605641,730,1,1,2014
SitteNKitteNMitteN,http://steamcommunity.com/id/SitteNKitteNMitteN,268750,0,1,2014
SitteNKitteNMitteN,http://steamcommunity.com/id/SitteNKitteNMitteN,322330,0,1,2015
oldsauce,http://steamcommunity.com/id/oldsauce,105600,0,1,2013
76561198057519270,http://steamcommunity.com/profiles/76561198057519270,287100,0,0,2015
76561198057519270,http://steamcommunity.com/profiles/76561198057519270,211820,0,1,2014
76561198057519270,http://steamcommunity.com/profiles/76561198057519270,289650,0,0,2014
76561198057519270,http://steamcommunity.com/profiles/76561198057519270,730,0,1,2015
___Plasma___,http://steamcommunity.com/id/___Plasma___,4000,0,1,2015
76561198081026741,http://steamcommunity.com/profiles/76561198081026741,620,0,1,2013
wer38,http://steamcommunity.com/id/wer38,202970,1,1,2014
Wallfinstein,http://steamcommunity.com/id/Wallfinstein,287920,2,1,2015
Wallfinstein,http://steamcommunity.com/id/Wallfinstein,346900,0,1,2015
Wallfinstein,http://steamcommunity.com/id/Wallfinstein,230410,0,1,2015
Wallfinstein,http://steamcommunity.com/id/Wallfinstein,219150,0,1,2013
Wallfinstein,http://steamcommunity.com/id/Wallfinstein,247000,0,1,2014
Wallfinstein,http://steamcommunity.com/id/Wallfinstein,4580,0,1,2014
UberScapE,http://steamcommunity.com/id/UberScapE,223830,0,1,2014
UberScapE,http://steamcommunity.com/id/UberScapE,245620,0,1,2014
UberScapE,http://steamcommunity.com/id/UberScapE,322330,0,1,2015
UberScapE,http://steamcommunity.com/id/UberScapE,242760,0,1,2014
UberScapE,http://steamcommunity.com/id/UberScapE,550,0,1,2014
QueenJesus,http://steamcommunity.com/id/QueenJesus,34900,1,1,2015
communiggersunite,http://steamcommunity.com/id/communiggersunite,391540,0,0,2015
communiggersunite,http://steamcommunity.com/id/communiggersunite,360,0,1,2013
communiggersunite,http://steamcommunity.com/id/communiggersunite,271590,1,1,2015
communiggersunite,http://steamcommunity.com/id/communiggersunite,220240,0,1,2014
BestinTheWorldThund3r,http://steamcommunity.com/id/BestinTheWorldThund3r,4000,0,1,2013
BestinTheWorldThund3r,http://steamcommunity.com/id/BestinTheWorldThund3r,10,0,1,2014
BestinTheWorldThund3r,http://steamcommunity.com/id/BestinTheWorldThund3r,222880,0,1,2014
BestinTheWorldThund3r,http://steamcommunity.com/id/BestinTheWorldThund3r,389570,0,1,2015
76561198056401881,http://steamcommunity.com/profiles/76561198056401881,319510,0,1,2014
76561198056401881,http://steamcommunity.com/profiles/76561198056401881,49520,0,1,2014
76561198056401881,http://steamcommunity.com/profiles/76561198056401881,243800,1,1,2015
minecast24,http://steamcommunity.com/id/minecast24,4000,1,1,2015
minecast24,http://steamcommunity.com/id/minecast24,235800,1,1,2014
minecast24,http://steamcommunity.com/id/minecast24,216150,3,0,2015
095732,http://steamcommunity.com/id/095732,304030,1,0,2015
Gayleri,http://steamcommunity.com/id/Gayleri,206420,0,1,2014
76561198092473445,http://steamcommunity.com/profiles/76561198092473445,315394,0,0,2015
76561198092473445,http://steamcommunity.com/profiles/76561198092473445,99900,0,1,2013
76561198092473445,http://steamcommunity.com/profiles/76561198092473445,315396,2,1,2015
76561198092473445,http://steamcommunity.com/profiles/76561198092473445,208090,0,1,2014
76561198092473445,http://steamcommunity.com/profiles/76561198092473445,238320,0,1,2014
76561198092473445,http://steamcommunity.com/profiles/76561198092473445,245550,0,1,2014
dandeshit,http://steamcommunity.com/id/dandeshit,1250,0,1,2015
76561198088082495,http://steamcommunity.com/profiles/76561198088082495,50300,0,1,2014
76561198088082495,http://steamcommunity.com/profiles/76561198088082495,221380,0,1,2015
76561198071297495,http://steamcommunity.com/profiles/76561198071297495,203140,0,1,2015
Luk_muller24,http://steamcommunity.com/id/Luk_muller24,204360,0,1,2015
Luk_muller24,http://steamcommunity.com/id/Luk_muller24,17390,0,0,2015
Luk_muller24,http://steamcommunity.com/id/Luk_muller24,250400,0,1,2015
Luk_muller24,http://steamcommunity.com/id/Luk_muller24,218230,0,1,2014
Luk_muller24,http://steamcommunity.com/id/Luk_muller24,18820,0,1,2014
Hybrid2000,http://steamcommunity.com/id/Hybrid2000,222880,3,0,2015
GUNIME,http://steamcommunity.com/id/GUNIME,298110,1,1,2015
GUNIME,http://steamcommunity.com/id/GUNIME,239140,1,1,2015
GUNIME,http://steamcommunity.com/id/GUNIME,273350,5,1,2015
111222333444555666888,http://steamcommunity.com/id/111222333444555666888,307880,0,1,2015
111222333444555666888,http://steamcommunity.com/id/111222333444555666888,8870,0,1,2015
111222333444555666888,http://steamcommunity.com/id/111222333444555666888,107100,1,1,2015
111222333444555666888,http://steamcommunity.com/id/111222333444555666888,440,0,1,2015
111222333444555666888,http://steamcommunity.com/id/111222333444555666888,304050,0,1,2015
76561198077032945,http://steamcommunity.com/profiles/76561198077032945,304930,0,1,2014
76561198077032945,http://steamcommunity.com/profiles/76561198077032945,355180,0,1,2015
haza856,http://steamcommunity.com/id/haza856,304930,1,1,2015
LASSO133,http://steamcommunity.com/id/LASSO133,233450,0,1,2015
LASSO133,http://steamcommunity.com/id/LASSO133,224260,0,1,2014
LASSO133,http://steamcommunity.com/id/LASSO133,219640,0,1,2014
LASSO133,http://steamcommunity.com/id/LASSO133,440,0,1,2012
76561198062537635,http://steamcommunity.com/profiles/76561198062537635,204100,0,1,2012
76561198062537635,http://steamcommunity.com/profiles/76561198062537635,105600,518,1,2015
76561198062537635,http://steamcommunity.com/profiles/76561198062537635,351990,0,1,2015
76561198062537635,http://steamcommunity.com/profiles/76561198062537635,4000,0,1,2015
10Degree,http://steamcommunity.com/id/10Degree,730,1,1,2015
10Degree,http://steamcommunity.com/id/10Degree,270450,0,1,2015
10Degree,http://steamcommunity.com/id/10Degree,238460,0,1,2014
Fishfacecupcake,http://steamcommunity.com/id/Fishfacecupcake,550,0,1,2013
Andydds,http://steamcommunity.com/id/Andydds,32370,0,1,2015
Andydds,http://steamcommunity.com/id/Andydds,224540,1,0,2015
Andydds,http://steamcommunity.com/id/Andydds,208090,0,1,2014
76561198090150367,http://steamcommunity.com/profiles/76561198090150367,250900,0,1,2014
11XGX,http://steamcommunity.com/id/11XGX,224260,0,1,2014
11XGX,http://steamcommunity.com/id/11XGX,254700,0,0,2014
76561198066067219,http://steamcommunity.com/profiles/76561198066067219,252490,0,1,2014
76561198013524144,http://steamcommunity.com/profiles/76561198013524144,221100,0,1,2014
LifeOfPeder,http://steamcommunity.com/id/LifeOfPeder,211820,0,1,2013
LifeOfPeder,http://steamcommunity.com/id/LifeOfPeder,113200,0,1,2013
LifeOfPeder,http://steamcommunity.com/id/LifeOfPeder,107410,0,1,2014
acualyisdolan,http://steamcommunity.com/id/acualyisdolan,259080,0,1,2013
76561198066170298,http://steamcommunity.com/profiles/76561198066170298,219640,0,1,2013
76561197971059162,http://steamcommunity.com/profiles/76561197971059162,248820,0,1,2015
76561197971059162,http://steamcommunity.com/profiles/76561197971059162,730,0,1,2015
76561198072798256,http://steamcommunity.com/profiles/76561198072798256,230410,0,1,2015
GameFreak2401,http://steamcommunity.com/id/GameFreak2401,113400,0,1,2015
GameFreak2401,http://steamcommunity.com/id/GameFreak2401,301520,0,1,2014
GameFreak2401,http://steamcommunity.com/id/GameFreak2401,440,0,0,2014
GameFreak2401,http://steamcommunity.com/id/GameFreak2401,200260,0,1,2014
GameFreak2401,http://steamcommunity.com/id/GameFreak2401,330830,0,1,2014
GameFreak2401,http://steamcommunity.com/id/GameFreak2401,245550,0,1,2014
Blokniper,http://steamcommunity.com/id/Blokniper,204300,0,1,2012
Blokniper,http://steamcommunity.com/id/Blokniper,730,0,1,2013
Blokniper,http://steamcommunity.com/id/Blokniper,247730,0,1,2015
sparkmastertape,http://steamcommunity.com/id/sparkmastertape,620,1,1,2013
xX420BlazeItNoScopeXx,http://steamcommunity.com/id/xX420BlazeItNoScopeXx,209160,0,0,2013
xX420BlazeItNoScopeXx,http://steamcommunity.com/id/xX420BlazeItNoScopeXx,221100,1,1,2014
erangaea,http://steamcommunity.com/id/erangaea,620,0,1,2013
76561198095149792,http://steamcommunity.com/profiles/76561198095149792,4000,0,1,2013
2sBs,http://steamcommunity.com/id/2sBs,730,0,1,2013
2sBs,http://steamcommunity.com/id/2sBs,440,0,1,2012
2sBs,http://steamcommunity.com/id/2sBs,207610,1,1,2014
2sBs,http://steamcommunity.com/id/2sBs,265930,1,1,2014
2sBs,http://steamcommunity.com/id/2sBs,730,0,1,2014
2sBs,http://steamcommunity.com/id/2sBs,271590,0,0,2015
76561198059294520,http://steamcommunity.com/profiles/76561198059294520,316260,0,1,2014
DestinyzFate,http://steamcommunity.com/id/DestinyzFate,260160,1,1,2014
ryno69445,http://steamcommunity.com/id/ryno69445,278360,0,1,2014
ryno69445,http://steamcommunity.com/id/ryno69445,104900,0,1,2014
ryno69445,http://steamcommunity.com/id/ryno69445,312990,0,1,2015
ryno69445,http://steamcommunity.com/id/ryno69445,263280,0,0,2014
4321louis,http://steamcommunity.com/id/4321louis,261030,0,1,2014
76561198097881853,http://steamcommunity.com/profiles/76561198097881853,232430,0,1,2015
76561198097881853,http://steamcommunity.com/profiles/76561198097881853,730,0,1,2015
7otato,http://steamcommunity.com/id/7otato,228380,0,1,2014
76561198003546877,http://steamcommunity.com/profiles/76561198003546877,205100,0,1,2012
76561198003546877,http://steamcommunity.com/profiles/76561198003546877,48700,0,1,2012
76561198003546877,http://steamcommunity.com/profiles/76561198003546877,289650,3,0,2015
76561198003546877,http://steamcommunity.com/profiles/76561198003546877,730,0,1,2014
76561198003546877,http://steamcommunity.com/profiles/76561198003546877,440,0,1,2013
YouAreDedNottaBigSoupPrice,http://steamcommunity.com/id/YouAreDedNottaBigSoupPrice,248570,0,1,2015
YouAreDedNottaBigSoupPrice,http://steamcommunity.com/id/YouAreDedNottaBigSoupPrice,300,0,0,2014
YouAreDedNottaBigSoupPrice,http://steamcommunity.com/id/YouAreDedNottaBigSoupPrice,355840,0,0,2015
haoliu98,http://steamcommunity.com/id/haoliu98,264380,1,1,2015
haoliu98,http://steamcommunity.com/id/haoliu98,304930,0,1,2015
haoliu98,http://steamcommunity.com/id/haoliu98,224260,0,1,2015
haoliu98,http://steamcommunity.com/id/haoliu98,322170,0,1,2015
dotcomplicated,http://steamcommunity.com/id/dotcomplicated,730,1,1,2014
puddingtip,http://steamcommunity.com/id/puddingtip,730,1,1,2015
zoozles,http://steamcommunity.com/id/zoozles,219640,0,1,2014
zoozles,http://steamcommunity.com/id/zoozles,440,0,1,2011
zoozles,http://steamcommunity.com/id/zoozles,440,0,1,2015
76561198092333882,http://steamcommunity.com/profiles/76561198092333882,265930,1,1,2014
yousnownothingknowjohn,http://steamcommunity.com/id/yousnownothingknowjohn,218680,0,1,2013
76561198081511281,http://steamcommunity.com/profiles/76561198081511281,730,0,1,2014
76561198081511281,http://steamcommunity.com/profiles/76561198081511281,730,0,1,2015
TiddlysWink,http://steamcommunity.com/id/TiddlysWink,238460,0,0,2014
MrRedo10,http://steamcommunity.com/id/MrRedo10,271590,0,1,2015
MrRedo10,http://steamcommunity.com/id/MrRedo10,440,0,1,2015
MrRedo10,http://steamcommunity.com/id/MrRedo10,47810,0,1,2014
MrRedo10,http://steamcommunity.com/id/MrRedo10,24200,0,1,2014
MrRedo10,http://steamcommunity.com/id/MrRedo10,35140,0,1,2014
kharmakazi,http://steamcommunity.com/id/kharmakazi,440,0,1,2013
kharmakazi,http://steamcommunity.com/id/kharmakazi,49520,0,1,2014
BRoLance,http://steamcommunity.com/id/BRoLance,298240,0,1,2015
76561198081869264,http://steamcommunity.com/profiles/76561198081869264,258180,0,1,2014
DODOPERRA,http://steamcommunity.com/id/DODOPERRA,362890,0,1,2015
Diabolum,http://steamcommunity.com/id/Diabolum,400,0,1,2015
Diabolum,http://steamcommunity.com/id/Diabolum,304930,0,1,2015
Diabolum,http://steamcommunity.com/id/Diabolum,105600,0,1,2015
Diabolum,http://steamcommunity.com/id/Diabolum,220,0,1,2015
Diabolum,http://steamcommunity.com/id/Diabolum,220160,0,1,2015
Diabolum,http://steamcommunity.com/id/Diabolum,224260,0,1,2013
jacob8866,http://steamcommunity.com/id/jacob8866,369580,0,1,2015
jacob8866,http://steamcommunity.com/id/jacob8866,252490,0,1,2014
WhiteRavinx,http://steamcommunity.com/id/WhiteRavinx,252490,0,1,2015
76561198078957196,http://steamcommunity.com/profiles/76561198078957196,4000,0,1,2013
barbas1,http://steamcommunity.com/id/barbas1,440,0,1,2014
elegantskullmid,http://steamcommunity.com/id/elegantskullmid,212680,0,1,2014
blaflum_lum,http://steamcommunity.com/id/blaflum_lum,264200,0,1,2014
blaflum_lum,http://steamcommunity.com/id/blaflum_lum,242860,0,1,2014
blaflum_lum,http://steamcommunity.com/id/blaflum_lum,219150,0,1,2014
blaflum_lum,http://steamcommunity.com/id/blaflum_lum,211820,0,1,2014
76561198055552726,http://steamcommunity.com/profiles/76561198055552726,730,1,1,2014
76561197992670186,http://steamcommunity.com/profiles/76561197992670186,440,0,1,2014
76561197992670186,http://steamcommunity.com/profiles/76561197992670186,730,0,1,2015
thecakeisALy,http://steamcommunity.com/id/thecakeisALy,221100,0,0,2015
76561198160501969,http://steamcommunity.com/profiles/76561198160501969,242760,0,1,2014
76561198010391123,http://steamcommunity.com/profiles/76561198010391123,261030,0,1,2014
76561198010391123,http://steamcommunity.com/profiles/76561198010391123,220200,0,1,2014
mr_cat,http://steamcommunity.com/id/mr_cat,335240,1,0,2015
mr_cat,http://steamcommunity.com/id/mr_cat,252490,1,1,2015
mr_cat,http://steamcommunity.com/id/mr_cat,236850,0,1,2015
mr_cat,http://steamcommunity.com/id/mr_cat,318130,0,1,2015
mr_cat,http://steamcommunity.com/id/mr_cat,289130,0,1,2014
76561198061639357,http://steamcommunity.com/profiles/76561198061639357,9480,0,1,2015
76561198032570194,http://steamcommunity.com/profiles/76561198032570194,24240,2,1,2015
76561198032570194,http://steamcommunity.com/profiles/76561198032570194,286100,0,1,2014
Hoovyspenser,http://steamcommunity.com/id/Hoovyspenser,400,1,1,2014
Hoovyspenser,http://steamcommunity.com/id/Hoovyspenser,105600,3,1,2015
76561198053183010,http://steamcommunity.com/profiles/76561198053183010,265930,2,1,2014
76561198053183010,http://steamcommunity.com/profiles/76561198053183010,440,0,1,2014
BulbLight_,http://steamcommunity.com/id/BulbLight_,230700,0,0,2013
BulbLight_,http://steamcommunity.com/id/BulbLight_,204240,0,1,2013
a4nic8er,http://steamcommunity.com/id/a4nic8er,208140,0,1,2012
a4nic8er,http://steamcommunity.com/id/a4nic8er,440,0,1,2011
a4nic8er,http://steamcommunity.com/id/a4nic8er,22330,0,1,2011
a4nic8er,http://steamcommunity.com/id/a4nic8er,4000,0,1,2013
a4nic8er,http://steamcommunity.com/id/a4nic8er,1840,0,1,2012
76561198086790598,http://steamcommunity.com/profiles/76561198086790598,238010,0,1,2014
12391939123,http://steamcommunity.com/id/12391939123,102500,0,1,2014
12391939123,http://steamcommunity.com/id/12391939123,235800,0,1,2013
aaronryuchi,http://steamcommunity.com/id/aaronryuchi,4000,0,1,2014
aaronryuchi,http://steamcommunity.com/id/aaronryuchi,440,0,1,2015
rimisaccount,http://steamcommunity.com/id/rimisaccount,7520,0,0,2014
TheBluePyro,http://steamcommunity.com/id/TheBluePyro,440,0,1,2013
TheBluePyro,http://steamcommunity.com/id/TheBluePyro,286080,0,0,2014
TheBluePyro,http://steamcommunity.com/id/TheBluePyro,252950,1,1,2015
AbuseNab,http://steamcommunity.com/id/AbuseNab,214490,0,1,2014
AbuseNab,http://steamcommunity.com/id/AbuseNab,218230,0,1,2013
76561198068666800,http://steamcommunity.com/profiles/76561198068666800,6060,0,1,2014
76561198068666800,http://steamcommunity.com/profiles/76561198068666800,215100,0,1,2015
